,asin,title,description,brand,date,price
2065,B01H0APN7W,"Meelano 330-GD-GRY M330 Office Chair, Grey/Gold","['Luxury Style Meets Minimalist Design in the Meelano M330 Vegan Leather Executive Office Chair<br><br>When you need more than an average office chair to ensure you maintain your style, comfort, and support all throughout those long days at work, you need the Meelano M330 Executive Office Chair crafted with premium-grade vegan leather. These adjustable height chairs recline, glide smoothly across the floor with caster wheels, and look fabulous with a minimalist design that also supports your mid and lower back.<br><br>Product Details:<br> Executive Office Chair (Reclines)<br> Genuine Aniline Vegan Leather<br> Steel Arms and Frame<br> Adjustable Height<br> Rolling Caster Wheels<br> Easy to Clean and Maintain<br> Gold Finish<br> Weight Capacity: 380 lbs.']",Meelano,"June 13, 2016",
2066,B01H0UAC6Y,"Work Smart/Ave Six DVS51-K14-osp Davis Chair, Kline Azure","['Davis Chair in Klein Azure fabric with medium Espresso frame.; Mid-century modern design arm chair Solid wood frame construction Easy care fabric Available in Linen -L32, Klein Charcoal -K26, Klein Sea -K21, Klein Azure -K14 and Klein Otter -K12 For residential & commercial use.']",Work Smart/Ave Six,"June 13, 2016",
2067,B01H1YF98A,IKAYAA Pneumatic Adjustable Faux Leather Office Executive Swivel Chair High Back Ergonomic Computer Task Office Furniture,"['This is a luxury and fashion office chair you should own. It applies high-quality up leather,solid plastic, pneumatic gas lift principle, easy to adjust height accord to table height andcomfortable to seat for all day. With 360swivel casters and seat, you can move everywhere.You\'ll have a happy working or studying time with it. Perfect for office, study room, schooletc. To use. 3.This office chair is sent unassembled, you can install it easily and enjoy the happiness of DIY a chair. Specifications: Color: Black/brown(optional) material: PU leather + PVC + steel + sponge + plastic height adjustable: 10cm/3.94"" seat height: 42-52cm/16.54-20.47"" weight capacity: 120kg/264.55lb product size: 65.5 * 63 * 123.5-133.5cm/25.79 x24.8 x 48.62-52.56""(L X W X H) product weight: 12.7kg/27.99lb package size: 62 X 28 X 59cm/24.41 X 11.02 X 23.23"" package weight: 14.2kg/31.31lbpackage list: 1 X office chair.']",IKAYAA,"June 14, 2016",
2068,B01H3DJPCU,Flash Furniture Contemporary Transparent Red Acrylic Swivel Task Chair with Chrome Base,['This sleek chair will add lots of personality to your work space! The transparent finish gives this chair a contemporary design. Chair rotates 360 degrees to provide easy access to a greater range of area. The pneumatic adjustment lever will allow you to easily adjust the seat to your desired height. Dual wheel casters provide ease of movement around the space. This chair will add an ultra-modern look in any office space.'],Flash Furniture,"June 15, 2016",
2069,B01H3G7JGQ,Yaheetech Adjustable Mesh Chair 360 Degree Swivel Black,[],Yaheetech,"June 15, 2016",
2070,B01H4376IY,"IKEA SK&Aring;LBERG/SPORREN Swivel Chair, Black, White 390.236.04","['Seat shell: Polypropylene Chair frame, swivel: Star base center/ Star base leg/ Base plate: Steel, Epoxy/polyester powder coating Tube caps: Reinforced polypropylene Cover: Polypropylene Base plate/ Adjustment lever: Steel, Epoxy powder coating']",IKEA,"June 15, 2016",
2071,B01H4KG3YK,Anji Mid Back Adjustable Armless Computer Office Desk Chair Mesh Black,"['Amf-8009-bk keep you comfortable and stable all day. The pneumatic gas lift can be easily and effectively adjusted to the right height for you. 360 degree swivel wheel is much more flexible in the working space. Limited weight, up to 200 lbs., which allows you have comfortable and safe experience during busy working days. Seat size:L16.9*w16.1*t2.0 inches back size:H23.0*w17.1*t0.6 inches.']",Anji Modern Furniture,"June 12, 2016",$8.44
2072,B01H6W0CRA,"IKAYAA Adjustable Fabric Teen Child Desk Chair Swivel Computer Task Chair, Purple","['This is a quite fashion and practical children desk chair. It applies fine fabric, solid backrest and padded thick cushion for whole day comfortable seating. Beautiful colors suits teenagers and they will like it on first sight. No longer need to worry about how to choose a chair to suits their table height since our chair is 12cm height adjustable. Your children will enjoy a happy homework or study time with it. Features: Fashion style, exquisite craft, multi-colors. Max.120kg load-bearing, heavy-duty. Both seat and gliding caster can swivel 360smoothly. Ergonomic backrest & sponge padded seat for whole day comfortable sitting. 12cm height adjustable by safe pneumatic gas lift to suit table. Specifications: Type: purple backrest/green backrest (optional). Material: fabric + pp plastic + sponge. Height adjustable: 12cm/4.72"". Chair seat height: 40-52cm/15.75-20.47"". Chair size: 40 x 44 x 75-87cm/15.75 x 17.32 x 29.53-34.25""(w x d x h). Chair weight: 4.5kg/9.92lb. Package size: 46 x 18.5 x 44.5cm/18.11 x 7.28 x 17.52"". Package weight: 5.3kg/11.68lb. Package list: 1 x chair.']",IKAYAA,"June 17, 2016",
2073,B01H6W0EBE,"IKAYAA Adjustable Fabric Teen Child Desk Chair Swivel Computer Task Chair, Green","['1this is a quite fashion and practical children desk chair. It applies fine fabric, solid backrest, padded thick cushion for whole day comfortable seating. Beautiful colors suits teenagers and they will like it on first sight. No longer need to worry about how to choose a chair to suits their table height since our chair is 12cm height adjustable. Your children will enjoy a happy homework or study time with it. Features: Fashion style, exquisite craft, multi-colors. Max.120kg load-bearing, heavy-duty. Both seat and gliding caster can swivel 360smoothly. Ergonomic backrest & sponge padded seat for whole day comfortable sitting. 12cm height adjustable by safe pneumatic gas lift to suit table. Specifications: Type: Purple backrest / green backrest (optional) material: Fabric + pp plastic + sponge height adjustable12cm / 4.72"" chair seat height: 40-52cm / 15.75-20.47"" chair size: 40 44 75-87cm / 15.75 17.32 29.53-34.25""(w d h) chair weight: 4.5kg / 9.92lb package size: 46 18.5 44.5cm / 18.11 7.28 17.52"" package weight: 5.3kg / 11.68lbpackage list: 1 chair.']",IKAYAA,"June 17, 2016",
2074,B01H756N5G,"N Seat PRO 300 Series Racing Bucket Seat Office Chair Gaming Chair Ergonomic Computer Chair Esports Desk Chair Executive Chair Furniture with Pillows, 360 Degrees of Rotation",[],N Seat,,$28.40
2075,B01H756NBA,"N Seat PRO 300 Series Racing Bucket Seat Office Chair Gaming Chair Ergonomic Computer Chair Esports Desk Chair Executive Chair Furniture with Pillows, 360 Degrees of Rotation",[],N Seat,,$28.40
2076,B01H756NC4,"N Seat PRO 300 Series Racing Bucket Seat Office Chair Gaming Chair Ergonomic Computer Chair Esports Desk Chair Executive Chair Furniture with Pillows, 360 Degrees of Rotation",[],N Seat,,$28.40
2077,B01H756NE2,"N Seat PRO 300 Series Racing Bucket Seat Office Chair Gaming Chair Ergonomic Computer Chair Esports Desk Chair Executive Chair Furniture with Pillows, 360 Degrees of Rotation",[],N Seat,,$28.40
2078,B01H756NGA,"N Seat PRO 300 Series Racing Bucket Seat Office Chair Gaming Chair Ergonomic Computer Chair Esports Desk Chair Executive Chair Furniture with Pillows, 360 Degrees of Rotation",[],N Seat,,$28.40
2079,B01H7HOVUS,"Zuo Series Office Chair, White","['Retro and simple, the Series office chair will have you seated in style as the plush seat and separate back are accented with button details to soft leatherette fabric on adjustable height chromed steel star base. Easy gliding casters offer easy moving on any surface. Color options include black, white or neon blue leatherette.']",Zuo,"November 15, 2015",$28.40
2080,B01H9ENIEO,"Ergomax Office MSH112BR Office Furniture, Medium, Brown","['Ergomax Office is the perfect choice for all kinds of office equipment. Ergomax brown MSH112BR is a light duty office chair features a very appealing look that is affordably priced for the budget conscience shopper. The breathable mesh back, headrest and padded seat provides comfort while completing your daily tasks. This chair is height adjustable to conform to several desk sizes. This contemporary meshed ergomax office chair with headrest, designed to provide exceptional back support and to prevent body heat and moisture build up. Weight capacity is 250 pounds, easy assembly upon arrival. Choose Ergomax Office products only if you want the best.']",Ergomax Office,,$21.30
2081,B01H9H446M,Flash Furniture HERCULES Series Big &amp; Tall 500 lb. Rated Black Mesh Executive Swivel Chair with Leather Seat and Adjustable Lumbar,"['Big & Tall office chairs are designed to accommodate larger and taller body types. This chair has been tested to hold a capacity of up to 500 lbs., offering a broader seat and back width. High back office chairs have backs extending to the upper back for greater support. The high back design relieves tension in the lower back, preventing long term strain. The breathable mesh material allows air to circulate to keep you cool while sitting. The contoured backrest features a knob to adjust the firmness provided to your back. The contoured seat dissipates pressure points for greater comfort. The waterfall front seat edge removes pressure from the lower legs and improves circulation. Chair easily swivels 360 degrees to get the maximum use of your workspace without strain. The pneumatic adjustment lever will allow you to easily adjust the seat to your desired height. The flip-up arms are great for users who like the option of an armless chair without the hassle of detaching them. The heavy duty metal base is constructed to withstand daily use.']",Flash Furniture,"June 18, 2016",$42.60
2082,B01HADAIO2,Ergomax Meshed Ergo Office Chair with Headrest (Black),"['Ergomax Office Chair with Headrest, Black']",Ergomax Office,"June 19, 2016",$14.20
2083,B01HADR2IM,Ergomax Office MSH102BK Fully Meshed Ergo Office Chair (Black),"['Ergomax Office is the perfect choice for all kinds of office equipment. Ergomax blue MSH102BK is a light duty office chair features a very appealing look that is affordably priced for the budget conscience shopper. The breathable mesh back and padded seat provides comfort while completing your daily tasks. This chair is height adjustable to conform to several desk sizes. This contemporary meshed ergo office chair designed to provide exceptional back support and to prevent body heat and moisture build up. Weight capacity is 250 pounds, easy assembly upon arrival. Choose Ergomax Office products only if you want the best.']",Ergomax Office,,
